,Código municipio,Municipio,2009_1,2013_2,2009_3,2009_4,2013_5,2009_6,2013_7,2009_8,2013_9,2013_10,2013_11,2013_12,2014_13,2013_14,2013_15,2013_16,2009_17,2001,2013_19,2014_20,2013_21,2005_22,2005_23,2011_24,2013_25,2005_26,2011_27,2013_28,2013_29,2013_30,2013_31,2013_32,2013_33,2013_34,2013_35,2013_36,2013_37,2013_38,2013_39,2013_40,2010_41,2011_42,2011_43,2013_44,2013_45,2013_46,2011_47,2013_48,2013_49,2011_50,2013_51,2009_52,2013_53,2013_54,2005_55,2010_56,2013_57,2009_58,2009_59,2013_60,2013_61,2006,2007,2013_64,2011,2013,2009_67,2015_partic,estado_animo,satisfaccion_ocio,valor_vida,satisfaccion_vida
46,1049,Añana,0.0,"37,50","0,00","491,43","60,70","0,00","0,00","0,00","3,00","98,36","0,00","0,00","206,36","6,25","0,00","7,12","0,00","100,00","100,00","63,69","0,00","1.082,77","16,37","0,00","0,00","77,35","67,90","25,00","67,39","29,22","0,00","5,88","23,53","70,59","12,50","6,49","262,86","0,00","262,86","0,85","47,62","0,00","0,00","21,79","44,87","11,54","100,00","7,79","154,00","76,47","0,00","491,43","0,00","0,61","34,57","43,20","110,30","5,26","45,71","6,25","0,00","7,65","22,79","-16,76","11,11","37,34","71,43",1,2,2,2,2
47,48012,Bakio,66.67,"13,73","0,00","445,34","36,70","8,10","3,61","2,02","3,00","100,00","0,00","6,10","178,03","6,10","2,29","159,76","66,67","88,78","60,47","3,86","3,81","312,27","51,00","78,26","3,33","74,44","69,80","72,46","52,00","15,98","10,95","4,48","9,95","74,63","13,73","15,30","239,78","7,65","239,78","0,70","31,86","0,00","114,14","13,48","71,93","36,74","93,87","4,53","2.628,00","81,08","1,15","445,34","-8,39","5,42","0,83","64,35","89,90","10,72","28,34","14,11","6,10","12,04","20,30","43,45","12,27","11,40","16,76",1,1,2,2,1
48,20904,Baliarrain,50.0,"0,00","0,00","208,33","28,20","83,33","44,86","83,33","3,00","99,18","0,00","7,63","157,79","0,00","0,00","46,29","50,00","100,00","100,00","0,00","0,00","249,38","99,11","0,00","11,11","52,75","64,80","0,00","59,76","12,98","23,08","0,00","38,46","38,46","7,63","22,14","144,95","0,00","144,95","0,76","0,00","0,00","0,00","17,14","51,43","21,90","100,00","1,53","131,00","82,76","0,00","208,33","7,63","1,02","0,37","58,52","120,50","25,00","41,67","15,27","7,63","3,69","9,75","35,05","22,41","14,75","105,26",2,2,1,1,2
49,48090,Balmaseda,57.14,"4,21","34,94","98,29","42,20","1,36","3,51","2,31","3,00","100,00","0,00","-0,77","175,75","12,90","8,56","350,47","57,14","84,21","43,47","3,85","1,28","315,22","46,29","93,79","4,13","39,09","67,70","36,27","63,53","21,22","13,08","8,65","2,12","76,15","6,00","14,06","18,50","6,39","18,50","0,55","7,38","0,13","107,06","19,23","56,37","16,77","77,06","7,74","7.833,00","66,50","1,02","98,29","-2,68","2,59","0,31","80,81","83,10","2,65","1,90","9,45","-0,77","13,80","20,49","11,22","15,94","24,30","7,90",2,1,2,2,1
50,48013,Barakaldo,41.67,"4,27","60,55","85,58","39,70","1,41","1,55","1,28","3,00","99,45","25,80","-0,94","175,76","12,43","8,02","4.020,08","41,67","76,37","36,75","3,19","0,60","421,98","86,42","82,52","2,96","37,68","68,40","57,14","58,69","21,25","16,36","4,03","0,41","79,20","6,12","12,52","102,46","6,39","102,46","0,49","9,04","0,61","40,72","17,36","55,40","18,43","71,87","6,59","100.502,00","71,49","1,36","85,58","-3,94","25,16","2,80","34,61","74,00","12,28","7,35","9,22","-0,94","1,96","2,41","6,10","8,28","28,66","4,93",2,1,2,2,1
51,48014,Barrika,100.0,"11,07","0,00","24,88","42,30","20,17","3,55","0,67","3,00","100,00","0,00","-5,86","177,62","1,95","0,65","202,11","100,00","98,87","55,76","6,50","6,52","325,28","22,66","77,00","0,00","61,05","70,00","78,12","63,02","18,90","14,43","7,22","8,25","70,10","7,81","15,65","100,38","0,00","100,38","0,73","15,83","0,00","806,82","14,21","74,64","37,10","96,86","3,06","1.534,00","89,36","0,00","24,88","3,26","5,82","0,64","25,13","122,30","40,40","26,90","8,46","-5,86","8,94","12,02","23,81","14,93","23,57","18,02",2,1,2,2,1
52,1013,Barrundia,29.17,"35,87","0,00","396,70","40,20","0,00","2,33","0,00","3,00","100,00","0,00","-3,26","296,23","2,17","0,00","9,50","29,17","99,35","88,89","11,05","0,00","301,44","9,56","81,82","3,23","48,36","75,50","41,30","57,14","16,56","7,14","8,04","50,89","33,93","7,61","16,99","-41,39","0,00","-41,39","0,88","37,53","0,00","230,77","22,46","65,38","24,80","90,28","4,00","924,00","82,48","0,00","396,70","-6,52","1,26","24,40","41,73","145,80","1,90","25,27","8,70","-3,26","5,02","17,56","31,25","14,69","18,80","20,69",2,2,2,2,2
53,48015,Basauri,92.71,"3,16","60,37","111,47","42,80","2,59","2,14","0,00","3,00","99,45","4,45","-3,16","177,35","13,45","8,15","5.912,16","92,71","65,77","35,00","3,63","0,72","335,53","76,71","96,34","3,33","20,96","68,40","42,27","65,40","24,46","15,60","6,17","0,37","77,86","5,87","11,79","10,28","6,49","10,28","0,53","1,38","1,07","22,71","13,16","55,06","21,00","78,92","4,65","41.799,00","71,31","1,54","111,47","-1,89","44,94","3,29","11,43","73,20","14,92","10,25","6,47","-3,16","1,86","5,06","-6,98","9,74","24,51","3,96",2,1,2,2,1
54,1011,Baños de Ebro/Mañueta,66.67,"6,17","0,00","577,51","49,50","0,00","0,00","0,00","3,00","100,00","0,00","-12,35","313,42","9,26","3,09","33,89","66,67","100,00","87,43","0,00","0,00","462,00","7,81","0,00","0,00","63,25","64,40","33,95","84,57","27,86","2,30","41,38","42,53","13,79","9,26","12,07","624,44","30,77","624,44","0,97","0,00","0,00","0,00","8,22","39,14","12,50","100,00","12,07","323,00","44,44","0,00","577,51","21,60","2,49","59,05","8,32","123,30","1,99","12,16","3,09","-12,35","14,80","38,02","-6,38","12,03","30,72","47,62",1,2,2,2,2
55,20019,Beasain,44.44,"7,61","33,19","131,21","39,30","1,46","2,09","1,39","3,00","99,18","14,87","3,26","155,91","15,22","10,80","458,36","44,44","75,58","26,89","2,15","2,90","283,75","38,44","94,37","4,13","20,50","73,60","48,11","62,35","17,79","19,82","6,73","2,74","70,71","6,38","16,25","165,16","7,96","165,16","0,61","10,21","0,00","29,71","19,99","60,01","20,93","82,28","10,81","13.792,00","62,69","1,09","131,21","3,98","4,59","0,93","73,80","84,30","6,92","5,63","10,80","3,26","1,99","8,75","11,89","13,28","20,94","4,71",2,2,1,1,2
56,48092,Bedia,60.0,"6,81","0,00","232,92","50,70","0,00","6,06","5,18","3,00","98,90","0,00","0,97","173,40","4,86","6,81","62,23","60,00","99,03","32,93","9,78","0,00","285,83","47,19","20,00","8,33","31,88","65,80","101,17","58,14","20,10","12,17","30,43","5,22","52,17","3,89","13,73","-54,74","9,66","-54,74","1,44","8,25","0,00","257,73","18,67","56,99","21,72","98,72","3,82","1.020,00","80,68","0,00","232,92","-10,70","1,79","0,12","80,79","96,10","7,26","17,60","9,73","0,97","0,67","1,92","3,55","21,62","37,96","15,27",1,1,2,2,1
57,20020,Beizama,0.0,"5,92","0,00","87,43","42,70","109,29","0,00","0,00","3,00","95,07","0,00","0,00","123,78","0,00","0,00","10,28","0,00","100,00","75,00","0,00","0,00","557,12","119,25","0,00","16,67","28,80","59,10","29,59","60,38","17,65","14,29","7,14","46,43","32,14","11,83","15,88","95,17","0,00","95,17","0,99","0,00","0,00","0,00","14,29","45,38","13,45","100,00","2,35","170,00","85,96","0,00","87,43","0,00","0,17","0,48","71,73","176,80","7,69","10,93","5,92","0,00","9,43","12,45","1,19","29,59","17,17","33,33",2,2,1,1,2
58,20021,Belauntza,50.0,"7,55","0,00","141,89","44,20","0,00","14,29","0,00","3,00","99,18","0,00","-7,55","170,44","11,32","3,77","78,43","50,00","100,00","46,89","0,00","0,00","258,27","79,63","0,00","0,00","52,75","61,80","30,19","53,71","17,84","13,64","34,85","12,12","39,39","11,32","14,50","185,29","0,00","185,29","1,37","0,00","0,00","0,00","18,11","45,28","13,39","100,00","5,58","269,00","86,86","0,00","141,89","-18,87","6,18","0,00","60,88","117,60","3,94","33,78","0,00","-7,55","3,11","3,37","-8,50","22,30","27,48","22,73",1,2,1,1,2
59,48016,Berango,88.89,"2,31","0,00","211,91","31,20","0,00","1,27","3,11","3,00","99,45","59,41","4,18","180,34","3,32","1,73","795,76","88,89","89,85","46,05","2,87","0,00","231,87","26,03","75,00","2,76","50,48","77,60","34,89","56,92","13,89","14,65","5,81","3,79","75,76","4,18","19,04","65,03","2,89","65,03","0,64","0,00","0,00","12,81","14,48","72,05","34,75","99,40","5,05","6.947,00","87,85","0,58","211,91","-3,89","12,50","5,34","34,89","102,90","7,29","6,22","10,38","4,18","7,18","9,31","23,79","9,47","12,73","5,05",2,1,2,2,1
60,1014,Berantevilla,25.0,"20,92","0,00","420,84","47,00","0,00","0,00","0,00","3,00","98,36","0,00","2,09","157,88","6,28","4,18","13,32","25,00","99,48","10,38","0,00","0,00","346,47","10,11","0,00","0,00","55,94","65,80","35,56","68,66","24,63","3,66","24,39","36,59","35,37","6,28","13,36","21,89","20,96","21,89","1,29","0,00","0,00","0,00","17,01","55,86","20,46","100,00","8,14","479,00","67,38","0,00","420,84","14,64","1,59","72,41","16,97","107,50","14,14","114,23","12,55","2,09","2,78","22,49","3,23","18,43","22,77","42,86",1,2,2,2,2
61,20022,Berastegi,50.0,"41,43","0,00","203,62","38,10","0,00","1,90","0,00","3,00","99,18","0,00","-4,71","156,00","2,82","0,00","23,29","50,00","99,16","39,60","9,43","0,00","222,35","47,39","60,00","8,33","65,80","65,60","19,77","62,65","16,40","20,65","4,35","38,04","36,96","2,82","17,43","68,44","9,47","68,44","0,87","18,85","0,00","29,76","16,54","48,65","13,62","97,18","1,03","1.067,00","81,25","0,00","203,62","0,00","0,45","0,17","75,23","135,20","2,58","4,76","9,42","-4,71","1,61","7,72","8,66","23,51","15,82","5,43",2,2,1,1,2
62,20074,Bergara,35.0,"9,53","0,00","190,54","38,30","2,05","2,28","11,27","3,00","98,90","5,08","0,07","141,47","13,31","9,12","195,10","35,00","85,77","35,64","3,38","2,03","374,01","100,34","96,64","5,24","36,40","74,10","36,02","65,63","21,44","10,07","12,59","9,20","68,14","5,20","13,77","79,14","8,77","79,14","0,64","7,55","0,68","34,75","22,10","61,79","20,43","61,66","6,58","14.763,00","51,77","1,28","190,54","6,15","2,73","0,40","70,25","89,80","7,61","7,04","9,06","0,07","6,96","6,45","-1,87","15,06","18,45","9,76",2,2,1,1,2
63,48017,Bermeo,45.0,"3,16","8,21","9,98","45,60","2,94","2,89","0,88","3,00","100,00","6,23","-0,99","120,11","14,03","8,18","509,47","45,00","76,64","45,26","3,54","0,58","398,95","96,91","64,49","4,43","36,62","66,00","31,45","61,72","20,78","17,17","6,11","9,30","67,42","5,32","13,82","143,80","7,04","143,80","0,53","8,26","0,00","38,95","16,50","55,41","18,35","78,68","7,49","17.159,00","51,11","1,52","9,98","-1,52","2,59","0,26","60,06","89,20","18,04","9,63","8,24","-0,99","14,63","23,16","1,50","18,41","28,82","2,70",2,1,2,2,1
64,1016,Bernedo,26.32,"19,78","0,00","469,57","49,50","0,00","0,00","0,00","2,00","98,36","0,00","-10,79","55,35","8,99","1,80","4,34","26,32","99,71","17,30","19,01","0,00","544,18","7,14","92,11","9,09","54,71","69,00","32,37","71,82","27,16","5,26","2,63","46,05","46,05","21,58","11,46","88,60","18,35","88,60","0,93","107,96","0,00","253,33","18,57","49,16","15,20","100,00","6,88","567,00","59,00","0,00","469,57","-3,60","0,64","19,16","57,96","112,50","2,40","34,78","3,60","-10,79","19,84","29,77","4,23","26,05","25,94","63,49",2,2,2,2,2
65,48018,Berriatua,75.0,"23,33","0,00","313,86","37,90","7,79","5,39","0,00","3,00","100,00","0,00","10,46","179,82","4,83","3,22","65,32","75,00","96,12","19,42","0,00","0,00","299,13","54,24","0,00","5,00","40,00","67,80","20,11","54,58","18,17","13,04","21,01","20,29","45,65","6,44","14,73","27,47","8,09","27,47","0,87","26,25","0,00","0,00","15,65","52,97","19,51","96,51","14,09","1.249,00","69,29","0,00","313,86","-2,41","1,56","0,72","76,39","118,20","4,40","10,90","16,09","10,46","8,71","27,30","22,09","15,98","19,66","5,95",2,1,2,2,1
66,48019,Berriz,60.0,"2,08","0,00","77,84","34,60","0,00","4,43","0,00","2,00","98,90","0,00","-0,83","96,76","8,11","3,74","162,32","60,00","84,15","38,38","2,09","2,07","276,91","74,31","0,00","3,21","43,85","69,80","35,57","61,24","18,04","10,80","25,71","6,17","57,33","4,99","16,77","32,49","10,45","32,49","0,69","2,87","0,00","0,00","19,75","55,58","17,79","94,61","6,94","4.829,00","74,20","0,00","77,84","1,25","2,75","0,86","61,86","100,30","29,62","32,16","8,53","-0,83","0,56","14,06","8,64","12,09","9,10","14,67",2,1,2,2,1
67,20023,Berrobi,0.0,"8,83","0,00","218,75","44,30","17,36","8,94","0,00","3,00","99,18","0,00","7,07","157,97","8,83","0,00","190,54","0,00","95,16","49,03","17,15","0,00","274,25","49,56","0,00","9,52","28,17","66,40","14,13","63,01","18,26","8,33","11,11","36,11","44,44","1,77","15,43","137,01","0,00","137,01","0,78","0,00","0,00","0,00","15,52","49,31","16,11","83,33","4,43","564,00","87,61","0,00","218,75","19,43","2,87","0,37","52,59","100,10","29,73","38,19","19,43","7,07","3,93","4,19","-0,18","15,77","17,27","23,81",2,2,1,1,2
68,20024,Bidania-Goiatz,66.67,"7,62","0,00","312,62","40,40","18,83","13,08","0,00","2,00","99,20","0,00","9,52","209,84","5,71","3,81","38,92","66,67","97,99","67,32","0,00","0,00","452,05","107,16","0,00","5,56","47,61","64,80","15,24","65,09","17,33","8,06","6,45","40,32","45,16","13,33","17,71","80,85","0,00","80,85","0,76","90,06","0,00","0,00","16,78","53,20","15,67","100,00","4,57","525,00","76,07","0,00","312,62","-9,52","1,13","0,07","58,61","207,00","17,39","37,66","17,14","9,52","5,82","8,84","21,53","15,81","21,25","21,28",1,2,1,1,2
69,48020,Bilbao,42.39,"5,16","13,13","5,27","47,80","1,08","1,86","0,71","3,00","99,45","13,93","-2,28","177,42","14,47","9,57","8.606,95","42,39","50,17","38,67","4,32","0,26","511,69","73,82","78,83","3,18","37,68","70,80","58,34","63,35","22,73","9,86","3,61","0,18","86,36","7,55","12,21","81,73","8,57","81,73","0,51","19,23","0,90","45,44","13,70","64,68","28,07","38,75","8,12","349.356,00","41,01","2,17","5,27","-2,91","32,43","2,06","19,44","82,10","13,30","4,95","7,78","-2,28","2,37","5,44","-1,19","9,43","38,29","2,99",2,1,2,2,1
70,48021,Busturia,75.0,"6,45","0,00","147,56","48,60","0,00","8,49","0,00","3,00","100,00","0,00","-7,04","122,02","1,76","1,17","86,94","75,00","96,34","46,39","5,93","0,00","516,20","42,45","96,12","3,57","67,40","62,20","36,36","66,54","23,82","9,38","6,25","13,54","70,83","9,38","13,28","29,76","5,91","29,76","0,68","37,73","0,00","313,11","15,63","62,08","26,68","98,39","2,91","1.717,00","84,31","0,00","147,56","-2,35","2,44","0,51","69,80","105,80","59,55","150,40","8,21","-7,04","13,96","18,98","3,12","12,89","28,30","28,57",2,1,2,2,1
71,1017,Campezo/Kanpezu,100.0,"14,47","0,00","324,16","41,20","0,00","7,01","133,21","3,00","98,36","0,00","-11,75","280,28","4,52","0,90","13,17","100,00","98,84","62,09","9,35","8,87","518,71","8,96","100,00","5,13","53,89","67,40","18,08","68,46","24,05","13,71","8,06","26,61","51,61","11,75","13,31","-311,12","36,90","-311,12","0,84","22,26","0,00","50,36","17,20","48,58","13,39","95,65","8,78","1.127,00","64,66","0,00","324,16","-7,23","0,63","29,75","62,94","104,80","3,66","15,10","8,14","-11,75","15,62","27,93","6,02","17,47","19,32","32,26",1,2,2,2,2
72,20029,Deba,100.0,"26,30","64,72","185,74","39,20","7,43","5,15","0,00","3,00","100,00","0,00","1,47","154,52","11,40","6,62","108,03","100,00","85,82","39,98","3,66","1,84","247,53","53,76","0,00","4,73","30,70","70,50","35,87","61,72","18,99","6,04","16,98","16,98","60,00","9,56","14,77","-21,24","9,17","-21,24","0,66","105,35","0,00","0,00","19,29","62,47","23,86","97,17","5,25","5.424,00","63,98","0,92","185,74","2,76","2,21","0,46","52,39","93,90","4,02","8,36","9,93","1,47","0,42","5,80","2,82","9,04","17,51","3,94",1,2,1,1,2
73,48901,Derio,64.29,"14,96","24,50","312,73","29,00","3,72","2,08","2,23","3,00","99,45","32,19","6,80","184,32","11,56","7,82","574,75","64,29","80,48","15,00","3,32","1,72","287,05","37,95","65,47","4,61","25,22","70,70","38,58","62,61","19,23","12,18","10,69","1,72","75,40","8,16","16,16","-174,03","10,10","-174,03","0,74","81,35","0,00","127,41","20,39","59,50","20,20","82,92","3,96","5.828,00","78,33","1,01","312,73","-2,72","20,44","4,58","39,40","85,60","8,79","33,51","14,28","6,80","1,54","7,23","18,10","12,05","5,17","5,18",2,1,2,2,1
74,48026,Dima,57.14,"4,26","0,00","319,88","63,00","7,62","0,00","18,28","3,00","98,90","0,00","3,55","175,19","4,26","1,42","22,53","57,14","99,81","47,59","7,02","0,00","424,56","42,01","98,78","5,66","45,57","69,10","26,95","62,50","18,59","17,53","11,34","15,46","55,67","8,51","15,95","103,06","7,06","103,06","0,76","22,12","0,00","314,18","22,63","65,33","26,08","100,00","2,07","1.404,00","84,99","0,00","319,88","-2,13","0,41","0,66","69,09","117,60","2,66","7,62","14,18","3,55","3,89","10,03","30,12","17,88","42,34","5,13",1,1,2,2,1
75,20069,Donostia / San Sebastián,46.07,"9,66","29,00","153,63","46,00","1,35","4,35","1,83","3,00","100,00","13,33","-2,24","191,96","15,02","10,77","3.057,88","46,07","63,81","37,74","4,62","0,70","401,06","61,16","94,77","5,08","34,50","74,10","32,08","63,11","21,73","10,02","3,23","0,61","86,15","7,14","12,77","103,37","9,08","103,37","0,63","30,89","2,54","57,71","14,44","71,21","33,26","33,68","7,07","186.500,00","34,60","1,96","153,63","0,08","21,84","1,97","31,51","85,00","59,94","34,93","7,65","-2,24","3,27","5,20","2,58","13,22","31,59","5,73",2,2,1,1,2
76,48027,Durango,62.96,"5,18","28,34","90,58","33,50","1,06","2,25","2,12","3,00","98,90","10,32","2,54","177,90","14,96","10,23","2.676,40","62,96","45,73","45,60","3,46","0,00","273,42","62,96","95,16","5,21","47,15","77,30","34,23","59,25","17,15","10,56","3,89","1,06","84,49","5,08","15,68","49,03","7,98","49,03","0,54","7,65","0,21","37,33","19,26","65,18","25,53","70,07","7,63","28.691,00","69,69","1,70","90,58","-3,06","17,48","1,31","57,24","87,80","10,60","8,67","9,46","2,54","1,14","11,50","11,49","11,99","16,99","2,08",2,1,2,2,1
77,48028,Ea,0.0,"1,16","0,00","241,92","61,50","22,30","0,11","0,00","2,00","100,00","0,00","0,00","119,97","6,94","1,16","61,89","0,00","98,88","64,67","11,85","0,00","290,40","40,90","71,43","7,14","42,00","60,70","13,87","63,02","26,62","19,64","3,57","14,29","62,50","12,72","9,49","88,00","11,56","88,00","0,78","39,06","0,00","93,75","14,11","61,88","30,20","100,00","3,70","864,00","80,11","0,00","241,92","-1,16","1,03","0,00","69,58","95,70","607,32","277,59","9,25","0,00","18,56","23,58","8,54","13,85","30,19","46,51",1,1,2,2,1
78,20030,Eibar,100.0,"9,55","20,06","227,88","49,30","1,10","2,52","0,00","3,00","98,90","9,13","-1,86","155,26","13,52","9,04","1.109,99","100,00","55,21","45,02","4,01","1,46","402,75","45,05","89,06","3,54","57,60","69,90","39,76","67,89","23,90","9,39","9,44","2,16","79,02","5,58","12,83","90,53","8,02","90,53","0,54","6,39","0,51","36,95","18,60","57,51","19,72","62,29","6,89","27.439,00","56,30","1,57","227,88","5,76","5,66","0,04","72,95","77,40","3,40","2,08","8,49","-1,86","1,83","9,31","-2,64","13,84","48,70","4,36",2,2,1,1,2
79,48031,Elantxobe,66.67,"2,55","0,00","346,24","44,40","22,78","2,61","0,00","3,00","100,00","0,00","-17,86","121,44","10,20","0,00","214,75","66,67","97,32","100,00","26,04","0,00","308,06","47,67","0,00","0,00","59,44","59,70","25,51","70,13","32,32","4,76","4,76","4,76","85,71","17,86","7,38","45,07","25,58","45,07","0,53","96,93","0,00","0,00","19,89","62,90","26,34","100,00","0,76","393,00","85,92","0,00","346,24","2,55","1,64","0,00","80,53","80,70","23,81","22,78","2,55","-17,86","16,66","21,68","-14,57","24,15","16,48","33,33",1,1,2,2,1
80,1021,Elburgo/Burgelu,50.0,"22,54","0,00","203,74","23,70","0,00","0,00","16,98","3,00","100,00","0,00","-1,61","218,49","1,61","3,22","19,40","50,00","99,21","43,79","0,00","16,21","300,46","17,86","84,21","0,00","32,26","72,40","40,26","43,49","8,59","9,62","11,54","32,69","46,15","4,83","17,67","-51,67","0,00","-51,67","0,98","192,62","0,00","358,49","23,13","72,17","24,87","90,74","4,21","617,00","84,88","0,00","203,74","-1,61","1,97","54,42","22,24","180,10","5,28","49,24","8,05","-1,61","3,15","12,97","41,84","8,05","9,06","48,54",2,2,2,2,2
81,1022,Elciego,87.5,"3,81","0,00","558,52","39,80","0,00","2,72","0,00","3,00","100,00","0,00","-6,67","305,33","11,43","2,86","64,43","87,50","97,85","41,97","9,51","0,00","505,72","15,01","0,00","7,32","22,19","65,30","24,76","66,14","23,06","6,88","17,50","40,62","35,00","14,29","13,68","33,14","28,46","33,14","0,75","124,40","0,00","0,00","12,18","52,42","18,07","100,00","6,51","1.045,00","46,06","0,00","558,52","20,95","4,47","72,33","6,87","113,90","3,23","14,27","8,57","-6,67","15,09","38,41","10,82","18,03","24,27","16,39",1,2,2,2,2
82,20031,Elduain,100.0,"87,87","0,00","255,32","67,30","0,00","9,41","191,49","3,00","99,18","0,00","0,00","157,24","0,00","0,00","9,55","100,00","100,00","32,50","0,00","0,00","261,86","79,50","0,00","6,67","28,07","63,90","50,21","79,70","19,25","4,35","13,04","26,09","56,52","4,18","23,01","42,54","0,00","42,54","0,87","0,00","0,00","0,00","21,61","50,25","15,58","90,91","0,42","239,00","87,38","0,00","255,32","-8,37","0,69","0,04","90,60","120,20","5,68","42,55","4,18","0,00","4,13","6,24","11,68","22,66","40,48","22,73",2,2,1,1,2
83,20033,Elgeta,100.0,"12,39","0,00","237,26","30,50","9,27","10,71","83,41","3,00","98,90","0,00","7,08","156,87","7,08","2,65","65,88","100,00","85,88","29,99","8,96","0,00","345,78","75,24","0,00","4,44","31,80","69,10","31,86","60,20","18,00","1,90","31,43","5,71","60,95","7,96","14,66","335,70","8,92","335,70","0,81","32,55","0,00","14,78","21,64","62,53","22,65","100,00","6,58","1.139,00","74,06","0,00","237,26","-12,39","1,97","0,06","83,31","102,30","9,75","21,32","14,16","7,08","4,20","9,46","16,82","21,43","14,90","21,90",1,2,1,1,2
84,20032,Elgoibar,70.0,"16,26","35,65","212,65","36,30","5,30","2,92","2,21","3,00","100,00","52,62","0,78","155,50","12,26","7,82","296,70","70,00","71,20","31,84","3,45","0,87","282,58","37,77","96,36","4,16","42,00","71,50","19,13","65,66","21,28","10,24","19,28","6,33","64,16","5,22","15,11","28,42","8,70","28,42","0,59","3,52","0,61","19,88","21,87","57,93","18,76","70,46","7,46","11.518,00","52,13","1,65","212,65","2,78","2,91","0,15","68,80","86,60","16,86","14,22","10,08","0,78","0,67","4,18","8,28","13,47","23,69","6,46",2,2,1,1,2
85,48032,Elorrio,28.57,"6,74","74,72","104,25","38,60","2,76","3,57","0,41","3,00","98,90","0,00","-3,85","178,48","8,94","4,82","197,40","28,57","96,84","18,30","2,75","1,37","330,76","35,80","95,96","5,50","33,27","71,80","19,68","64,46","21,10","10,76","13,04","8,24","67,96","5,50","14,42","117,79","6,91","117,79","0,63","12,83","4,81","41,91","19,17","57,22","20,35","92,57","4,91","7.294,00","57,35","0,97","104,25","0,55","2,71","2,85","69,44","108,30","2,55","2,62","8,39","-3,85","1,18","18,21","1,73","14,01","18,62","3,00",2,1,2,2,1
86,1023,Elvillar/Bilar,100.0,"16,95","0,00","482,29","39,80","0,00","14,41","0,00","3,00","100,00","63,24","-19,77","308,94","5,65","0,00","20,48","100,00","100,00","100,00","0,00","0,00","655,12","18,10","0,00","0,00","66,99","66,80","62,15","72,46","25,77","4,55","25,00","52,27","18,18","11,30","12,32","75,79","28,49","75,79","0,82","0,00","0,00","0,00","9,66","38,63","11,21","100,00","7,56","357,00","45,19","0,00","482,29","16,95","1,17","76,74","3,77","111,60","7,18","40,87","5,65","-19,77","12,13","39,65","-4,80","15,23","17,83","20,00",1,2,2,2,2
87,48902,Erandio,80.77,"18,41","0,00","146,66","40,50","0,00","2,81","0,00","3,00","99,45","10,88","-0,45","194,79","11,15","7,83","1.298,83","80,77","73,23","25,46","2,89","1,64","442,22","58,51","69,22","3,21","36,16","69,10","50,94","57,78","19,12","16,71","8,82","0,89","73,58","6,60","13,99","95,57","5,35","95,57","0,65","1,24","2,06","103,61","18,01","54,58","16,00","86,66","6,29","24.457,00","78,07","1,44","146,66","-3,85","13,04","5,77","22,86","77,50","6,41","4,32","8,49","-0,45","1,78","4,69","6,91","9,40","21,53","5,02",2,1,2,2,1
88,48033,Ereño,50.0,"4,05","0,00","232,56","60,00","38,76","1,20","11,63","3,00","100,00","0,00","-8,10","184,06","0,00","0,00","23,67","50,00","97,73","73,47","0,00","0,00","220,92","78,27","0,00","0,00","41,51","63,20","16,19","67,11","28,11","15,00","10,00","30,00","45,00","16,19","8,84","227,11","0,00","227,11","1,00","45,63","0,00","0,00","17,65","59,24","31,09","100,00","4,82","249,00","82,20","0,00","232,56","12,15","0,42","0,28","81,21","179,90","3,23","7,75","8,10","-8,10","14,92","19,94","-0,80","16,80","46,98","86,96",1,1,2,2,1
89,48034,Ermua,73.33,"4,76","0,00","83,17","37,70","0,00","2,02","0,00","3,00","98,90","25,76","1,67","120,92","12,49","7,85","2.507,25","73,33","56,44","42,15","3,12","0,62","291,98","49,65","77,04","3,40","50,70","70,70","23,06","60,42","20,96","17,08","9,36","0,33","73,23","6,00","12,74","25,27","6,21","25,27","0,53","5,28","0,00","40,67","16,45","46,80","12,58","94,08","5,69","16.247,00","65,14","1,12","83,17","-5,62","13,75","0,48","72,42","72,00","19,63","5,31","8,59","1,67","0,10","9,01","-2,92","8,98","9,12","4,95",2,1,2,2,1
